Date/Time,EMS:All Zones Total Heating Energy {J}(Hourly),EMS:All Zones Total Heating Energy {J}(Monthly),EMS:All Zones Total Heating Energy {J}(RunPeriod),EMS:All Zones Total Cooling Energy {J}(Hourly),EMS:All Zones Total Cooling Energy {J}(Monthly),EMS:All Zones Total Cooling Energy {J}(RunPeriod) 
 01/13  22:00:00,64741919.9003254,,,0.0 
 01/13  23:00:00,65239933.6661735,,,0.0 
 01/13  24:00:00,70367910.3380091,,,0.0 
 01/14  01:00:00,71030978.0683207,,,0.0 
 01/14  02:00:00,71634820.0321611,,,0.0 
 01/14  03:00:00,72078211.7448187,,,0.0 
 01/14  04:00:00,72661001.581012,,,0.0 
 01/14  05:00:00,73316472.8607168,,,0.0 
 01/14  06:00:00,73640943.7412113,,,0.0 
 01/14  07:00:00,69814450.2225761,,,0.0 
 01/14  08:00:00,62521589.7439077,,,0.0 
 01/14  09:00:00,64516851.3818064,,,0.0 
 01/14  10:00:00,59921128.6109479,,,0.0 
 01/14  11:00:00,55416609.8042993,,,0.0 
 01/14  12:00:00,47730115.1704902,,,0.0 
 01/14  13:00:00,55053906.7716298,,,0.0 
 01/14  14:00:00,57688854.1689775,,,0.0 
 01/14  15:00:00,54973845.7103757,,,0.0 
 01/14  16:00:00,55731360.8846997,,,0.0 
 01/14  17:00:00,57516572.5269382,,,0.0 
 01/14  18:00:00,61819953.5582492,,,0.0 
 01/14  19:00:00,64882362.0704853,,,0.0 
 01/14  20:00:00,65780544.3114584,,,0.0 
 01/14  21:00:00,72687909.5072134,,,0.0 
 01/14  22:00:00,73117152.6690935,,,0.0 
 01/14  23:00:00,73258508.8500166,,,0.0 
 01/14  24:00:00,78185773.9535804,,,0.0 
 01/15  01:00:00,78712656.6023273,,,0.0 
 01/15  02:00:00,79167402.0383748,,,0.0 
 01/15  03:00:00,79887094.6671793,,,0.0 
 01/15  04:00:00,81014226.1737882,,,0.0 
 01/15  05:00:00,82632168.2438353,,,0.0 
 01/15  06:00:00,84826636.7617014,,,0.0 
 01/15  07:00:00,82536817.1190447,,,0.0 
 01/15  08:00:00,75498321.2516089,,,0.0 
 01/15  09:00:00,74649347.6334741,,,0.0 
 01/15  10:00:00,64066586.4400364,,,0.0 
 01/15  11:00:00,56862425.4798889,,,0.0 
 01/15  12:00:00,48895362.9476906,,,0.0 
 01/15  13:00:00,54471730.9664156,,,0.0 
 01/15  14:00:00,57521974.5817903,,,0.0 
 01/15  15:00:00,54979272.2304522,,,0.0 
 01/15  16:00:00,56278424.1688508,,,0.0 
 01/15  17:00:00,58321423.1364809,,,0.0 
 01/15  18:00:00,62645616.187623,,,0.0 
 01/15  19:00:00,65445964.0502573,,,0.0 
 01/15  20:00:00,66337699.355242,,,0.0 
 01/15  21:00:00,73263257.8080478,,,0.0 
 01/15  22:00:00,73807851.1232674,,,0.0 
 01/15  23:00:00,74069725.5545251,,,0.0 
 01/15  24:00:00,78905136.3095137,,,0.0 
 01/16  01:00:00,79232118.0426284,,,0.0 
 01/16  02:00:00,79775602.2018212,,,0.0 
 01/16  03:00:00,81288069.8698998,,,0.0 
 01/16  04:00:00,82452869.455278,,,0.0 
 01/16  05:00:00,83834614.4029489,,,0.0 
 01/16  06:00:00,85902732.7200566,,,0.0 
 01/16  07:00:00,83790479.5698553,,,0.0 
 01/16  08:00:00,78401322.7667097,,,0.0 
 01/16  09:00:00,79108537.632164,,,0.0 
 01/16  10:00:00,70009130.853956,,,0.0 
 01/16  11:00:00,64314775.155211,,,0.0 
 01/16  12:00:00,57972565.9784537,,,0.0 
 01/16  13:00:00,65019099.8461883,,,0.0 
 01/16  14:00:00,64730951.2322998,,,0.0 
 01/16  15:00:00,63410472.2636552,,,0.0 
 01/16  16:00:00,66180775.6964535,,,0.0 
 01/16  17:00:00,69956182.016749,,,0.0 
 01/16  18:00:00,75536324.0230559,,,0.0 
 01/16  19:00:00,78437235.6421595,,,0.0 
 01/16  20:00:00,79163004.4464049,,,0.0 
 01/16  21:00:00,86115190.4100328,,,0.0 
 01/16  22:00:00,86821429.908462,,,0.0 
 01/16  23:00:00,87357575.3512848,,,0.0 
 01/16  24:00:00,92404937.7925344,,,0.0 
 01/17  01:00:00,93133964.6355951,,,0.0 
 01/17  02:00:00,93541430.0657888,,,0.0 
 01/17  03:00:00,94012116.3058523,,,0.0 
 01/17  04:00:00,94666105.3207586,,,0.0 
 01/17  05:00:00,95509641.3118112,,,0.0 
 01/17  06:00:00,96608886.3166645,,,0.0 
 01/17  07:00:00,93196342.1374009,,,0.0 
 01/17  08:00:00,85976275.1794745,,,0.0 
 01/17  09:00:00,86408231.725255,,,0.0 
 01/17  10:00:00,78576892.5253827,,,0.0 
 01/17  11:00:00,70293264.4201405,,,0.0 
 01/17  12:00:00,61596376.3118269,,,0.0 
 01/17  13:00:00,67524169.5399227,,,0.0 
 01/17  14:00:00,70629781.9603153,,,0.0 
 01/17  15:00:00,68454450.9843388,,,0.0 
 01/17  16:00:00,70427285.2664862,,,0.0 
 01/17  17:00:00,73873339.7053092,,,0.0 
 01/17  18:00:00,78726526.6378257,,,0.0 
 01/17  19:00:00,81494617.6924443,,,0.0 
 01/17  20:00:00,82555543.7883956,,,0.0 
 01/17  21:00:00,89792275.4391212,,,0.0 
 01/17  22:00:00,90661761.969566,,,0.0 
 01/17  23:00:00,92307319.4177666,,,0.0 
 01/17  24:00:00,99953252.6378827,,,0.0 
 01/18  01:00:00,106026979.47371,,,0.0 
 01/18  02:00:00,109249188.138571,,,0.0 
 01/18  03:00:00,107910686.805891,,,0.0 
 01/18  04:00:00,109582275.73593,,,0.0 
 01/18  05:00:00,114716599.096666,,,0.0 
 01/18  06:00:00,118791529.809123,,,0.0 
 01/18  07:00:00,117676144.296696,,,0.0 
 01/18  08:00:00,111625008.530778,,,0.0 
 01/18  09:00:00,109938757.50906,,,0.0 
 01/18  10:00:00,94944590.9792456,,,0.0 
 01/18  11:00:00,81177779.0681579,,,0.0 
 01/18  12:00:00,69514223.5611916,,,0.0 
 01/18  13:00:00,71093272.8504882,,,0.0 
 01/18  14:00:00,68922862.5085237,,,0.0 
 01/18  15:00:00,66266553.2983694,,,0.0 
 01/18  16:00:00,71712294.068893,,,0.0 
 01/18  17:00:00,77084679.192749,,,0.0 
 01/18  18:00:00,85582918.8248129,,,0.0 
 01/18  19:00:00,91903246.7172027,,,0.0 
 01/18  20:00:00,91905937.9775977,,,0.0 
 01/18  21:00:00,98122887.2286505,,,0.0 
 01/18  22:00:00,97584524.4762949,,,0.0 
 01/18  23:00:00,96431635.8270992,,,0.0 
 01/18  24:00:00,101070458.723788,,,0.0 
 01/19  01:00:00,101805975.210675,,,0.0 
 01/19  02:00:00,102521643.637327,,,0.0 
 01/19  03:00:00,103225361.782466,,,0.0 
 01/19  04:00:00,103826075.556944,,,0.0 
 01/19  05:00:00,103933989.964798,,,0.0 
 01/19  06:00:00,104218328.627123,,,0.0 
 01/19  07:00:00,100616091.365866,,,0.0 
 01/19  08:00:00,93455630.351335,,,0.0 
 01/19  09:00:00,93420310.275039,,,0.0 
 01/19  10:00:00,84856395.9604549,,,0.0 
 01/19  11:00:00,76244734.5657789,,,0.0 
 01/19  12:00:00,68249630.5801108,,,0.0 
 01/19  13:00:00,76208442.0595582,,,0.0 
 01/19  14:00:00,78370882.024043,,,0.0 
 01/19  15:00:00,75136071.1947469,,,0.0 
 01/19  16:00:00,75755428.5270437,,,0.0 
 01/19  17:00:00,78784868.5168714,,,0.0 
 01/19  18:00:00,83218222.7865092,,,0.0 
 01/19  19:00:00,85374868.6927826,,,0.0 
 01/19  20:00:00,85606792.338005,,,0.0 
 01/19  21:00:00,91726899.5278657,,,0.0 
 01/19  22:00:00,91259692.0850441,,,0.0 
 01/19  23:00:00,91245833.1176245,,,0.0 
 01/19  24:00:00,95892271.6256787,,,0.0 
 01/20  01:00:00,96329805.0352952,,,0.0 
 01/20  02:00:00,96940262.0105345,,,0.0 
 01/20  03:00:00,97556674.7197964,,,0.0 
 01/20  04:00:00,98219979.8534301,,,0.0 
 01/20  05:00:00,98927126.9867119,,,0.0 
 01/20  06:00:00,99583784.3648787,,,0.0 
 01/20  07:00:00,95885738.8872366,,,0.0 
 01/20  08:00:00,88355300.7161216,,,0.0 
 01/20  09:00:00,89081823.5503073,,,0.0 
 01/20  10:00:00,82710081.1898867,,,0.0 
 01/20  11:00:00,74365306.4926642,,,0.0 
 01/20  12:00:00,64800847.1389533,,,0.0 
 01/20  13:00:00,71943236.6236463,,,0.0 
 01/20  14:00:00,75387941.8804582,,,0.0 
 01/20  15:00:00,71231153.0190232,,,0.0 
 01/20  16:00:00,71205140.4433328,,,0.0 
 01/20  17:00:00,75076089.8030136,,,0.0 
 01/20  18:00:00,80138607.2168306,,,0.0 
 01/20  19:00:00,82728229.2754804,,,0.0 
 01/20  20:00:00,83114553.1830745,,,0.0 
 01/20  21:00:00,89617249.1005755,,,0.0 
 01/20  22:00:00,89669330.3091591,,,0.0 
 01/20  23:00:00,88572809.2887311,,,0.0 
 01/20  24:00:00,91722089.2988534,,,0.0 
 01/21  01:00:00,91998125.9896551,,,0.0 
 01/21  02:00:00,92962141.1799159,,,0.0 
 01/21  03:00:00,93774694.0844175,,,0.0 
 01/21  04:00:00,94565132.2079151,,,0.0 
 01/21  05:00:00,95458456.8592416,,,0.0 
 01/21  06:00:00,96373348.170588,,,0.0 
 01/21  07:00:00,93039193.5690507,,,0.0 
 01/21  08:00:00,85887816.1188712,,,0.0 
 01/21  09:00:00,84718340.6705276,,,0.0 
 01/21  10:00:00,75872596.772948,,,0.0 
 01/21  11:00:00,68270455.4881262,,,0.0 
 01/21  12:00:00,53062634.0006519,,,0.0 
 01/21  13:00:00,62172296.1736883,,,0.0 
 01/21  14:00:00,65266642.1203532,,,0.0 
 01/21  15:00:00,63453930.3141932,,,0.0 
 01/21  16:00:00,64248666.966308,,,0.0 
 01/21  17:00:00,67065927.5780649,,,0.0 
 01/21  18:00:00,71402126.9337085,,,0.0 
 01/21  19:00:00,73796521.9923489,,,0.0 
 01/21  20:00:00,74824895.1820473,,,0.0 
 01/21  21:00:00,82171497.1024129,,,0.0 
 01/21  22:00:00,82621865.8876948,,,0.0 
